temperature_2m_C,humidity_2m_%,sea_level_pressure_hPa,precipitation_mm,snowfall_mm,cloud_cover_%,high_cloud_cover_%,mid_cloud_cover_%,low_cloud_cover_%,shortwave_radiation_Wm2,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_80m_ms,wind_direction_80m_deg,wind_speed_900mb_ms,wind_direction_900mb_deg,wind_gust_10m_ms,angle_of_incidence_deg,zenith_deg,azimuth_deg,power_generated_kW
27.56,28,1018.8,0.0,0.0,0.0,0,0,0,586.51,4.68,360.0,3.6,360.0,3.98,5.19,5.04,50.03,41.03,103.82,2098.57
29.19,25,1018.2,0.0,0.0,0.0,0,0,0,728.02,8.64,360.0,8.31,4.97,8.71,7.13,7.56,38.41,30.5,119.66,2360.38
30.19,25,1017.7,0.0,0.0,0.0,0,0,0,836.6,10.8,360.0,10.45,1.97,10.46,3.95,13.68,29.66,22.11,145.33,2448.14
30.86,23,1018.7,0.0,0.0,0.0,0,0,0,907.8,10.44,360.0,9.72,360.0,9.72,360.0,11.88,26.68,19.1,184.32,2374.0
31.74,20,1018.4,0.0,0.0,0.0,0,0,0,925.6,10.09,357.95,9.36,360.0,9.36,360.0,11.52,31.09,23.54,221.09,2159.41
32.37,19,1018.1,0.0,0.0,0.0,0,0,0,896.23,10.11,355.91,9.37,357.8,9.01,357.71,12.96,40.63,32.58,244.15,1807.91
32.67,18,1017.3,0.0,0.0,0.0,0,0,0,818.8,10.5,354.09,10.11,355.91,9.73,357.88,14.04,52.59,43.33,258.74,1268.55
32.64,18,1017.0,0.0,0.0,0.0,0,0,0,702.21,10.9,352.41,10.5,354.09,10.11,355.91,14.4,65.64,54.61,269.61,570.31
32.32,17,1017.1,0.0,0.0,0.0,0,0,0,551.8,11.66,351.12,11.61,352.87,10.82,356.19,15.12,79.2,65.92,278.97,58.84
31.5,17,1016.5,0.0,0.0,0.0,0,0,0,381.81,12.73,351.87,12.29,354.96,11.53,358.21,15.48,91.49,75.77,286.94,1.78
17.64,44,1020.0,0.0,0.0,0.0,0,0,0,0.0,1.84,78.69,9.29,324.46,2.16,90.0,3.24,117.7,94.98,55.05,1.29
16.62,49,1020.2,0.0,0.0,0.0,0,0,0,0.0,4.39,145.01,3.32,310.6,5.5,148.39,2.52,103.95,85.24,64.83,79.48
18.25,47,1020.1,0.0,0.0,0.0,0,0,0,61.41,6.88,173.99,4.02,190.3,7.7,169.22,4.68,90.16,74.77,73.98,426.73
22.54,39,1019.6,0.0,0.0,0.0,0,0,0,232.29,4.74,188.75,6.16,173.29,4.68,180.0,5.04,76.39,63.68,82.96,1079.71
26.59,32,1019.0,0.0,0.0,0.0,0,0,0,411.18,2.9,172.87,4.21,160.02,3.76,163.3,3.24,62.9,52.35,92.53,1651.14
29.19,26,1018.2,0.0,0.0,0.0,0,0,0,580.28,2.9,119.74,4.1,127.87,3.6,126.87,4.32,49.99,41.14,103.96,2077.29
31.01,21,1017.7,0.0,0.0,0.0,0,0,0,723.57,3.96,90.0,4.8,102.99,4.38,99.46,6.48,38.34,30.62,119.81,2320.91
32.16,19,1017.3,0.0,0.0,0.0,0,0,0,833.93,4.33,94.76,5.24,105.95,4.9,107.1,7.92,29.55,22.24,145.43,2407.19
33.07,16,1017.5,0.0,0.0,0.0,0,0,0,906.91,6.49,160.56,6.95,158.75,6.95,158.75,9.0,26.54,19.24,184.21,2368.69
33.87,15,1017.3,0.0,0.0,0.0,0,0,0,925.6,5.82,158.2,6.29,156.37,6.29,156.37,10.8,30.96,23.64,220.85,2155.64
34.42,15,1016.8,0.0,0.0,0.0,0,0,0,894.45,5.35,160.35,6.15,159.44,6.15,159.44,10.08,40.52,32.65,243.92,1784.92
34.63,15,1015.8,0.0,0.0,0.0,0,0,0,817.02,3.42,161.57,4.21,160.02,4.21,160.02,10.08,52.51,43.39,258.55,1258.31
34.61,14,1015.2,0.0,0.0,0.0,0,0,0,700.43,1.48,104.04,2.1,120.96,2.1,120.96,8.28,65.57,54.67,269.45,571.0
34.33,15,1015.3,0.0,0.0,0.0,0,0,0,550.02,4.02,26.57,3.83,41.19,3.83,41.19,5.76,79.15,65.98,278.82,62.37
33.56,17,1014.8,0.0,0.0,0.0,0,0,0,378.25,10.04,14.53,11.17,20.77,10.37,20.32,10.08,91.34,75.75,286.73,2.25
19.04,45,1018.1,0.0,0.0,0.0,0,0,0,0.0,8.89,201.37,9.06,173.16,9.69,201.8,7.92,117.52,94.96,55.3,1.12
19.17,39,1018.2,0.0,0.0,0.0,0,0,0,0.0,12.26,183.37,20.88,180.0,16.24,176.19,15.48,103.97,85.35,64.92,78.16
20.4,36,1018.2,0.0,0.0,0.0,0,0,0,59.63,15.16,184.09,27.45,184.51,16.24,183.81,18.72,90.18,74.88,74.08,426.61
23.53,39,1017.9,0.0,0.0,0.0,0,0,0,232.29,21.24,180.0,27.74,177.77,22.68,180.0,15.84,76.39,63.79,83.07,1073.99
26.47,32,1017.5,0.0,0.0,0.0,0,0,0,413.85,21.65,176.19,25.24,176.73,22.37,176.31,16.2,62.88,52.46,92.66,1655.37
29.39,24,1017.3,0.0,0.0,0.0,0,0,0,586.51,18.72,178.9,20.88,179.01,19.08,178.92,13.68,49.95,41.25,104.11,2064.27
31.6,18,1016.4,0.0,0.0,0.0,0,0,0,731.58,13.7,183.01,14.06,182.94,13.32,181.55,9.72,38.27,30.74,119.98,2298.39
32.85,15,1015.7,0.0,0.0,0.0,0,0,0,842.83,9.01,182.29,9.37,182.2,9.0,180.0,12.96,29.43,22.39,145.55,2396.72
32.99,13,1016.5,0.0,0.0,0.0,0,0,0,918.48,12.1,202.75,12.25,204.3,11.77,203.43,11.52,26.39,19.38,184.1,2354.03
33.88,11,1016.2,0.0,0.0,0.0,0,0,0,937.17,9.03,203.5,9.03,203.5,8.7,204.44,8.64,30.82,23.75,220.6,2122.85
34.47,10,1015.6,0.0,0.0,0.0,0,0,0,907.8,6.62,202.38,6.95,201.25,6.49,199.44,9.36,40.41,32.73,243.68,1772.95
34.76,9,1014.9,0.0,0.0,0.0,0,0,0,830.37,3.1,215.54,3.22,206.57,3.22,206.57,6.84,52.42,43.46,258.35,1239.45
34.81,9,1014.6,0.0,0.0,0.0,0,0,0,712.89,1.84,281.31,1.08,270.0,1.08,270.0,6.12,65.51,54.74,269.28,566.98
34.46,10,1014.3,0.0,0.0,0.0,0,0,0,559.81,4.33,318.37,4.02,333.43,3.71,330.95,6.84,79.1,66.05,278.67,67.76
33.55,11,1013.8,0.0,0.0,0.0,0,0,0,385.37,6.88,317.12,7.29,327.09,6.99,325.49,10.44,91.07,75.64,286.44,3.12
16.68,74,1017.7,0.0,0.0,0.0,0,0,0,0.0,8.91,226.64,9.01,267.71,11.97,226.22,12.6,117.45,95.02,55.48,3.4
17.16,71,1017.5,0.0,0.0,0.0,0,0,0,0.0,8.59,213.02,4.32,270.0,10.88,214.22,5.76,104.0,85.47,65.02,88.22
19.22,61,1017.1,0.0,0.0,0.0,0,0,0,56.96,8.56,194.62,2.74,203.2,8.56,194.62,3.24,90.19,75.0,74.18,417.47
23.6,47,1016.9,0.0,0.0,0.0,0,0,0,226.06,5.04,180.0,6.12,180.0,4.68,180.0,5.04,76.39,63.9,83.19,1037.71
27.45,36,1016.3,0.0,0.0,0.0,0,0,0,404.95,5.41,176.19,6.12,180.0,5.77,176.42,3.6,62.86,52.57,92.8,1610.95
29.64,28,1015.7,0.0,0.0,0.0,0,0,0,573.16,3.4,147.99,3.71,150.95,3.71,150.95,8.28,49.9,41.36,104.27,2021.95
31.18,23,1015.0,0.0,0.0,0.0,0,0,0,716.45,1.94,158.2,2.74,156.8,2.74,156.8,9.72,38.19,30.87,120.16,2261.67
32.52,20,1014.4,0.0,0.0,0.0,0,0,0,825.92,1.8,216.87,2.41,206.57,2.28,198.43,10.08,29.31,22.53,145.67,2393.28
34.01,16,1014.5,0.0,0.0,7.5,25,3,0,888.22,8.29,304.38,7.59,301.43,7.1,300.47,11.52,26.24,19.53,184.0,2314.69
34.66,15,1014.1,0.0,0.0,0.0,0,0,0,890.89,10.95,313.67,10.44,313.6,9.93,313.53,15.12,30.68,23.87,220.34,1076.28
34.9,13,1013.8,0.0,0.0,10.0,0,10,0,838.38,12.98,313.88,12.98,313.88,12.22,315.0,19.8,40.3,32.82,243.44,352.67
34.85,13,1012.9,0.0,0.0,10.0,0,10,0,764.51,13.24,315.0,13.25,312.8,12.48,313.83,21.6,52.34,43.53,258.15,491.44
34.54,13,1012.6,0.0,0.0,10.0,0,10,0,653.26,11.99,311.35,11.75,310.03,11.02,308.37,16.92,63.67,53.28,267.75,405.09
18.47,66,1015.9,0.0,0.0,0.0,0,0,0,0.0,5.77,183.58,4.9,306.03,6.16,186.71,2.88,117.26,95.0,55.74,37.0
17.78,69,1015.7,0.0,0.0,0.0,0,0,0,0.0,8.64,180.0,2.62,164.05,10.8,180.0,4.32,104.02,85.58,65.12,114.57
20.35,58,1015.3,0.0,0.0,2.7,9,0,0,62.3,10.11,175.91,10.31,167.91,10.5,174.09,9.36,90.2,75.11,74.3,424.78
25.07,44,1014.6,0.0,0.0,0.0,0,0,0,224.28,7.93,177.4,11.01,168.69,8.29,177.51,9.36,76.39,64.01,83.32,964.86
29.39,30,1013.9,0.0,0.0,0.0,0,0,0,398.72,9.36,180.0,10.44,180.0,9.72,180.0,9.72,62.83,52.68,92.95,899.9
31.55,23,1013.9,0.2,0.0,7.8,26,0,0,564.26,11.9,183.47,12.61,181.64,12.25,181.68,19.08,49.85,41.48,104.44,1875.5
30.53,21,1013.6,0.1,0.0,69.0,69,69,0,517.09,12.31,217.87,13.39,216.25,12.68,214.59,19.44,38.11,31.0,120.34,2108.43
30.67,19,1013.6,0.4,0.0,73.0,21,73,0,288.36,12.68,235.41,14.08,237.53,12.78,237.65,20.52,29.18,22.69,145.8,1574.56
32.91,15,1013.9,0.3,0.0,32.0,0,32,0,510.86,13.0,228.37,14.29,229.09,13.28,229.4,21.96,26.08,19.69,183.91,385.49
33.57,13,1013.8,0.3,0.0,10.0,1,10,0,855.29,15.83,252.8,16.98,248.88,15.84,248.68,24.48,30.53,24.0,220.09,1687.55
33.47,13,1013.5,0.2,0.0,61.0,5,61,0,587.4,17.31,253.07,19.13,250.2,17.65,249.72,25.56,40.18,32.92,243.2,1489.32
32.02,14,1013.1,0.0,0.0,29.0,0,29,0,548.24,16.95,257.74,18.6,255.43,17.11,255.38,24.12,52.25,43.61,257.94,603.24
31.76,14,1013.1,0.0,0.0,10.0,0,10,0,354.22,16.6,266.27,17.77,263.02,16.66,263.8,23.04,65.38,54.88,268.93,316.03
32.5,13,1013.1,0.0,0.0,10.0,0,10,0,396.94,14.76,271.4,16.2,270.0,14.76,270.0,22.68,79.0,66.2,278.36,109.22
31.67,14,1012.8,0.0,0.0,41.0,0,41,0,352.44,13.8,277.5,14.78,272.79,13.7,273.01,16.2,90.88,75.71,286.08,2.14
18.48,37,1016.4,0.0,0.0,4.8,16,0,0,0.0,5.9,217.57,1.14,288.43,7.13,225.0,1.44,117.67,95.39,55.57,8.59
17.36,40,1016.6,0.0,0.0,0.0,0,0,0,0.0,9.36,180.0,5.69,161.57,11.17,178.15,6.48,104.04,85.7,65.23,185.28
19.81,35,1016.0,0.0,0.0,8.0,6,8,0,61.41,10.81,181.91,15.88,176.1,11.52,180.0,12.96,90.21,75.23,74.42,360.75
24.32,27,1015.4,0.0,0.0,9.3,31,1,0,230.51,11.25,187.35,14.87,186.95,11.57,185.36,13.32,76.38,64.12,83.45,470.8
27.14,23,1015.2,0.0,0.0,100.0,17,100,0,286.58,10.5,210.96,10.59,215.31,9.59,214.29,11.88,62.81,52.8,93.1,475.8
28.65,21,1015.6,0.0,0.0,100.0,28,100,4,349.77,7.99,277.77,8.56,284.62,7.86,285.95,11.52,49.8,41.6,104.62,553.68
28.07,23,1015.6,0.0,0.0,100.0,87,100,5,208.26,6.95,338.75,6.73,344.48,6.29,346.76,13.32,38.02,31.13,120.54,720.94
28.44,21,1015.7,0.0,0.0,100.0,100,100,6,236.74,15.78,214.78,19.77,213.11,17.79,215.94,20.16,29.05,22.84,145.94,815.76
31.68,18,1015.6,0.0,0.0,100.0,96,100,0,551.8,19.35,189.64,21.32,191.69,19.77,190.49,28.08,25.91,19.85,183.82,2151.14
31.22,16,1015.6,0.0,0.0,100.0,100,100,0,540.23,23.11,217.41,25.7,217.03,23.33,218.11,32.04,30.38,24.13,219.83,716.38
28.89,21,1016.6,0.0,0.0,100.0,87,100,9,191.35,25.07,257.56,30.56,254.98,26.72,255.96,33.84,40.07,33.02,242.95,427.42
30.55,19,1015.6,0.0,0.0,100.0,100,100,3,368.46,12.56,207.3,13.68,206.57,12.24,208.07,26.64,52.16,43.7,257.73,487.86
31.19,19,1014.7,0.0,0.0,0.0,0,0,0,585.62,18.16,219.37,19.91,220.6,18.63,221.08,25.92,65.31,54.96,268.75,307.55
30.61,20,1014.7,0.0,0.0,10.0,0,10,0,530.44,22.61,232.77,25.42,232.48,23.11,232.59,28.44,78.95,66.28,278.2,62.64
29.9,20,1014.4,0.1,0.0,0.0,0,0,0,358.67,20.57,237.14,23.36,236.31,21.27,236.04,24.84,90.15,75.26,285.48,0.29
19.31,56,1017.6,0.0,0.0,100.0,42,100,0,0.0,5.82,248.2,14.56,261.47,6.99,258.11,28.08,116.77,94.89,56.38,0.24
18.99,53,1018.5,0.0,0.0,100.0,29,100,0,0.0,15.5,239.26,28.36,246.04,18.36,241.93,31.68,104.05,85.83,65.34,71.21
20.49,46,1016.8,0.0,0.0,91.0,0,91,12,23.14,13.38,156.19,20.01,188.28,14.34,151.5,25.92,90.21,75.35,74.54,414.54
24.56,34,1016.2,0.0,0.0,0.0,0,0,0,185.12,11.84,199.54,13.24,202.38,11.87,194.04,21.96,76.37,64.24,83.6,1112.57
27.41,25,1016.0,0.2,0.0,10.0,0,10,10,384.48,19.77,236.89,22.57,236.06,20.17,235.18,25.92,62.77,52.91,93.26,1801.6
28.34,23,1016.2,0.3,0.0,10.0,0,10,10,527.77,23.4,239.49,26.3,239.57,23.58,238.74,28.8,49.74,41.72,104.8,1261.98
29.16,21,1015.5,0.0,0.0,10.0,0,10,0,663.05,22.06,243.85,23.51,242.65,21.58,242.15,28.8,37.92,31.27,120.74,2065.66
28.37,22,1015.3,0.0,0.0,10.0,0,10,0,616.77,20.95,245.64,23.19,244.23,21.41,243.0,22.68,28.9,23.0,146.1,1896.37
28.67,25,1016.3,0.0,0.0,10.0,0,10,10,831.26,22.04,231.63,23.56,231.2,22.04,231.63,23.04,25.74,20.02,183.74,1379.62
29.12,24,1015.9,0.0,0.0,10.0,0,10,10,847.28,16.38,236.66,16.98,237.99,15.88,237.03,16.56,30.23,24.26,219.58,822.15
28.22,25,1015.4,0.0,0.0,0.0,0,0,0,742.26,11.97,248.84,12.1,247.25,11.44,245.85,15.12,39.95,33.12,242.69,1816.88
29.55,23,1014.5,0.0,0.0,2.0,0,2,0,663.05,12.96,268.41,12.98,266.82,12.29,264.96,19.08,52.08,43.79,257.51,1314.35
29.42,24,1014.5,0.0,0.0,0.0,0,0,0,579.39,16.56,271.25,17.64,270.0,16.2,270.0,19.08,65.25,55.05,268.56,643.25
28.97,24,1014.4,0.0,0.0,0.0,0,0,0,538.45,16.62,265.03,17.82,261.87,16.39,261.16,19.08,78.91,66.37,278.04,38.24
28.21,26,1013.9,0.0,0.0,2.7,9,0,0,377.36,17.28,268.81,18.81,264.51,17.37,264.05,21.24,89.89,75.17,285.17,0.26
25.6,51,1016.1,0.0,0.0,0.0,0,0,0,552.69,13.8,352.5,14.15,352.69,13.4,353.83,12.6,49.47,42.23,105.63,2142.62
26.92,46,1015.4,0.0,0.0,10.0,0,10,10,664.83,12.78,350.27,12.78,350.27,12.37,351.63,11.16,37.5,31.84,121.65,2436.7
28.13,37,1015.2,0.0,0.0,10.0,0,10,10,753.83,11.66,351.12,11.25,352.65,10.5,354.09,10.08,28.29,23.69,146.79,2314.29
28.64,32,1017.0,0.0,0.0,10.0,0,10,10,824.14,12.31,344.74,11.79,347.66,11.37,349.05,12.96,25.0,20.75,183.48,2582.55
29.41,29,1016.5,0.0,0.0,10.0,0,10,10,845.5,12.64,340.02,12.18,341.03,11.28,343.3,12.96,29.58,24.88,218.56,2248.74
30.12,26,1016.0,0.0,0.0,0.0,0,0,0,835.71,12.64,340.02,12.18,341.03,11.38,341.57,13.32,39.47,33.61,241.65,1897.82
30.22,25,1015.5,0.0,0.0,10.0,0,10,10,763.62,13.44,339.62,13.44,339.62,12.52,341.57,13.68,51.72,44.21,256.61,1235.76
30.19,24,1015.5,0.0,0.0,10.0,0,10,10,639.91,13.21,342.55,13.1,344.05,12.22,346.37,13.68,65.0,55.45,267.78,635.89
29.96,24,1015.7,0.0,0.0,0.0,0,0,0,511.75,13.55,343.01,13.45,344.48,12.66,345.17,14.76,78.74,66.78,277.34,38.4
29.17,25,1015.2,0.0,0.0,0.0,0,0,0,361.34,12.78,350.27,12.73,351.87,11.97,353.09,14.4,90.35,76.05,284.91,0.51
16.12,73,1017.4,0.0,0.0,0.0,0,0,0,0.0,7.07,194.74,15.75,169.46,7.64,188.13,13.32,104.1,86.47,65.99,52.45
18.03,69,1016.9,0.0,0.0,0.0,0,0,0,43.61,10.83,195.42,26.41,169.0,11.93,185.19,23.76,90.2,75.99,75.26,405.03
21.85,64,1016.4,0.0,0.0,0.0,0,0,0,207.37,17.87,170.73,21.67,175.24,19.25,172.48,14.76,76.26,64.85,84.4,1076.09
24.21,55,1016.2,0.0,0.0,0.0,0,0,0,385.37,15.91,174.81,18.42,175.52,16.62,175.03,13.32,62.57,53.52,94.17,1677.9
26.61,44,1015.5,0.0,0.0,0.0,0,0,0,554.47,9.72,180.0,11.16,180.0,10.44,180.0,9.0,49.4,42.36,105.85,2169.6
28.41,37,1014.5,0.0,0.0,0.0,0,0,0,661.27,2.28,198.43,3.67,191.31,3.32,192.53,6.12,37.38,32.0,121.9,2424.61
29.89,30,1013.9,0.0,0.0,0.0,0,0,0,809.01,2.1,300.96,1.44,270.0,1.08,270.0,7.92,28.12,23.88,146.99,2553.35
30.92,21,1014.2,0.0,0.0,0.0,0,0,0,884.66,11.71,315.0,10.69,315.0,10.18,315.0,15.12,24.8,20.95,183.43,2561.29
31.58,18,1013.5,0.0,0.0,0.0,0,0,0,906.91,12.22,315.0,11.46,316.27,10.95,316.33,15.12,29.41,25.05,218.31,1153.27
31.94,17,1012.6,0.0,0.0,0.0,0,0,0,879.32,12.82,308.16,12.31,307.87,11.81,307.57,15.12,39.35,33.74,241.38,1418.61
31.97,18,1011.9,0.0,0.0,0.0,0,0,0,802.78,13.32,308.42,12.89,305.91,12.31,307.87,15.12,51.64,44.33,256.37,1207.33
31.79,19,1011.7,0.0,0.0,0.0,0,0,0,685.3,13.39,306.25,13.48,304.11,12.89,305.91,14.76,64.93,55.56,267.58,663.93
31.3,19,1011.2,0.0,0.0,0.0,0,0,0,534.89,14.62,308.0,14.69,306.03,13.61,307.48,16.2,78.7,66.89,277.16,122.58
30.42,20,1010.9,0.0,0.0,0.0,0,0,0,363.12,14.57,309.99,15.58,310.31,14.29,310.91,16.92,90.33,76.17,284.74,2.29
13.3,77,1013.9,0.0,0.0,0.0,0,0,0,0.0,3.55,293.96,14.69,300.96,2.41,296.57,4.68,104.1,86.6,66.14,59.66
13.94,74,1013.8,0.0,0.0,0.0,0,0,0,42.72,3.6,306.87,16.12,299.43,2.31,308.66,3.24,90.19,76.12,75.43,414.1
18.2,58,1013.4,0.0,0.0,0.0,0,0,0,209.15,9.22,321.34,9.02,331.39,8.59,326.98,8.28,76.23,64.98,84.58,1097.06
20.38,49,1012.8,0.0,0.0,0.0,0,0,0,389.82,15.41,322.59,17.15,320.96,15.41,322.59,10.8,62.51,53.65,94.37,1614.88
21.68,40,1013.0,0.0,0.0,0.0,0,0,0,560.7,15.68,328.13,16.78,324.61,15.58,326.31,12.24,49.31,42.5,106.08,2163.89
23.52,36,1012.4,0.0,0.0,0.0,0,0,0,704.88,14.97,332.82,15.32,330.42,14.34,331.5,15.48,37.26,32.15,122.16,2451.29
25.3,34,1011.4,0.0,0.0,0.0,0,0,0,817.02,16.3,329.47,16.49,328.39,15.5,329.26,21.96,27.94,24.06,147.2,2551.68
27.05,30,1011.9,0.0,0.0,0.0,0,0,0,881.1,18.6,312.65,18.63,311.08,17.58,312.51,26.28,24.6,21.16,183.39,2521.14
27.81,30,1011.9,0.0,0.0,0.0,0,0,0,902.46,20.39,312.14,20.93,310.82,19.64,311.28,27.0,29.24,25.22,218.06,2050.7
28.03,32,1011.4,0.0,0.0,0.0,0,0,0,873.09,21.92,312.34,22.45,311.1,20.9,312.21,25.92,39.22,33.89,241.11,1921.42
27.69,34,1010.8,0.0,0.0,10.0,0,10,10,764.51,22.91,315.0,23.93,315.0,22.15,315.66,29.16,51.55,44.45,256.13,1431.21
27.04,35,1011.2,0.0,0.0,10.0,18,10,10,642.58,23.71,318.08,24.7,316.77,22.93,317.54,26.28,64.88,55.68,267.37,497.4
25.99,38,1011.3,0.0,0.0,100.0,100,100,0,510.86,23.05,321.34,24.8,320.3,22.49,320.19,25.2,78.66,67.01,276.97,107.91
24.63,38,1011.4,0.0,0.0,100.0,100,100,0,265.22,23.77,324.87,25.57,324.74,22.98,324.57,25.2,89.96,76.02,284.34,0.71
12.03,85,1017.0,0.0,0.0,100.0,0,0,100,0.0,13.04,6.34,14.56,8.53,13.4,6.17,21.24,116.81,95.87,57.42,11.01
11.49,86,1017.4,0.0,0.0,100.0,0,0,100,0.0,13.08,7.91,14.56,8.53,13.04,6.34,18.72,104.1,86.74,66.29,114.78
11.5,83,1017.2,0.0,0.0,100.0,0,0,100,33.82,13.14,9.46,13.98,11.89,13.2,11.0,17.28,90.18,76.26,75.59,433.02
12.48,78,1017.8,0.0,0.0,100.0,0,0,100,161.98,13.4,6.17,14.15,7.31,13.4,6.17,16.92,76.2,65.11,84.76,1131.37
14.4,70,1018.0,0.0,0.0,6.0,0,0,6,360.45,14.26,10.18,14.76,12.68,13.91,10.44,19.44,62.46,53.78,94.58,1758.2
17.17,58,1017.3,0.0,0.0,0.0,0,0,0,564.26,15.73,15.95,16.28,18.03,15.48,17.59,16.92,49.23,42.64,106.32,2205.16
19.68,49,1016.7,0.0,0.0,0.0,0,0,0,711.11,18.9,17.74,19.59,20.43,18.33,19.5,18.36,37.13,32.31,122.42,2474.69
21.72,42,1016.3,0.0,0.0,0.0,0,0,0,825.03,19.39,21.8,20.0,23.33,18.72,22.62,13.68,27.76,24.26,147.41,2541.76
25.19,40,1015.8,0.0,0.0,0.0,0,0,0,884.66,14.24,20.73,14.18,23.96,13.38,23.81,11.16,24.39,21.37,183.35,2502.17
26.32,35,1015.6,0.0,0.0,0.0,0,0,0,906.91,13.71,23.2,13.68,26.57,13.2,25.87,12.96,29.06,25.41,217.81,2307.4
27.15,31,1015.4,0.0,0.0,0.0,0,0,0,879.32,14.58,20.22,14.51,23.39,14.18,23.96,12.6,39.1,34.04,240.83,1930.67
27.46,28,1014.8,0.0,0.0,0.0,0,0,0,802.78,15.38,20.56,15.32,23.55,14.84,22.83,12.24,51.47,44.58,255.89,1391.32
27.45,27,1015.0,0.0,0.0,0.0,0,0,0,687.08,14.99,24.1,15.29,26.57,14.49,26.57,11.88,64.82,55.8,267.16,661.16
27.07,26,1014.9,0.0,0.0,0.0,0,0,0,536.67,14.84,22.83,15.14,25.35,14.66,24.68,12.24,78.62,67.14,276.79,23.55
26.17,25,1014.6,0.0,0.0,0.0,0,0,0,364.01,15.32,23.55,16.27,24.86,15.46,24.78,12.96,89.82,76.06,284.09,0.02
14.53,76,1016.9,0.0,0.0,0.0,0,0,0,0.0,14.4,181.43,31.21,172.71,18.37,182.25,12.6,104.1,86.88,66.45,49.47
16.38,76,1016.6,0.0,0.0,14.0,0,0,14,39.16,17.29,177.61,29.91,177.24,18.73,177.8,13.68,90.16,76.39,75.77,407.55
20.14,68,1015.8,0.0,0.0,0.0,0,0,0,202.03,18.36,180.0,21.6,180.0,19.8,180.0,14.04,76.17,65.24,84.95,1092.96
23.56,50,1015.6,0.0,0.0,0.0,0,0,0,380.92,11.44,192.72,11.87,194.04,11.37,190.95,12.24,62.4,53.91,94.8,1684.01
26.85,35,1015.7,0.0,0.0,0.0,0,0,0,550.91,7.34,258.69,7.21,267.14,6.52,263.66,10.8,49.14,42.77,106.57,2148.96
28.61,26,1014.9,0.0,0.0,0.0,0,0,0,696.87,13.2,281.0,13.4,276.17,12.68,276.52,17.64,37.0,32.47,122.7,2400.95
29.79,23,1014.3,0.0,0.0,0.0,0,0,0,809.9,13.8,285.12,13.49,279.21,12.43,280.01,17.28,27.58,24.45,147.63,2482.36
31.14,17,1014.0,0.0,0.0,0.0,0,0,0,884.66,13.58,302.01,13.22,299.36,12.29,301.83,20.52,24.18,21.58,183.32,2442.8
31.89,16,1013.5,0.0,0.0,0.0,0,0,0,906.02,15.28,304.44,14.88,302.15,13.98,304.51,20.88,28.89,25.59,217.56,2251.1
32.34,15,1013.1,0.0,0.0,0.0,0,0,0,876.65,16.58,304.38,16.38,303.34,15.28,304.44,21.6,38.97,34.19,240.56,1881.95
32.38,15,1012.7,0.0,0.0,0.0,0,0,0,800.11,18.17,303.69,18.47,303.07,17.37,304.02,22.32,51.38,44.72,255.65,1350.19
32.1,15,1012.4,0.0,0.0,0.0,0,0,0,683.52,19.38,305.17,19.97,303.98,18.37,304.62,24.12,64.76,55.93,266.95,641.33
31.59,15,1012.5,0.0,0.0,0.0,0,0,0,532.22,20.75,308.66,21.99,309.69,19.91,310.6,24.48,78.59,67.27,276.6,18.26
14.39,99,1015.7,0.0,0.0,0.0,0,0,0,0.0,5.12,309.29,11.72,317.49,5.86,312.51,9.36,104.09,87.02,66.62,37.91
15.22,95,1015.5,0.0,0.0,46.0,0,0,46,36.49,2.97,345.96,8.4,329.04,2.9,352.87,8.64,90.15,76.53,75.94,397.33
18.43,77,1015.3,0.0,0.0,0.0,0,0,0,199.36,8.29,357.51,8.65,357.61,8.28,360.0,11.52,76.13,65.37,85.15,1106.1
20.95,64,1014.9,0.0,0.0,0.0,0,0,0,377.36,11.17,1.85,11.53,1.79,10.82,3.81,16.92,62.34,54.04,95.02,1730.35
23.13,54,1014.8,0.0,0.0,0.0,0,0,0,546.46,10.44,360.0,10.08,360.0,9.72,360.0,17.64,49.05,42.92,106.82,2184.31
25.82,42,1014.1,0.0,0.0,0.0,0,0,0,689.75,10.31,347.91,10.14,343.5,9.69,344.93,16.2,36.87,32.63,122.98,2462.39
28.39,33,1012.8,0.0,0.0,0.0,0,0,0,802.78,11.27,333.43,10.63,331.7,10.31,335.22,15.84,27.38,24.65,147.86,2558.26
29.09,25,1014.3,0.0,0.0,0.0,0,0,0,882.88,14.08,327.53,13.78,326.73,13.09,328.5,19.8,23.96,21.8,183.3,2488.11
30.44,20,1014.1,0.0,0.0,0.0,0,0,0,906.02,15.7,323.39,15.41,322.59,14.4,323.13,20.52,28.71,25.79,217.32,2284.97
31.31,15,1013.9,0.0,0.0,0.0,0,0,0,880.21,16.92,321.91,16.87,320.19,15.86,320.53,21.24,38.85,34.35,240.28,1901.76
31.61,13,1012.9,0.0,0.0,0.0,0,0,0,806.34,18.16,320.63,18.44,321.34,17.21,322.65,21.96,51.29,44.86,255.4,1374.99
31.44,13,1012.9,0.0,0.0,0.0,0,0,0,690.64,18.12,319.03,18.39,319.76,17.15,320.96,20.52,64.71,56.07,266.73,653.21
30.69,14,1012.9,0.0,0.0,0.0,0,0,0,537.56,17.65,320.79,18.39,319.76,16.87,320.19,20.16,78.56,67.41,276.4,14.96
